,date,forecast_latitude,forecast_longitude,temperature_2m,precipitation_probability,precipitation,region,district,district_latitude,district_longitude
766,2024-11-16 19:00:00+00:00,4.125,43.875,21.3975,0.0,0.0,Bakool,Xudur,4.1237042,43.8915563
767,2024-11-16 20:00:00+00:00,4.125,43.875,20.6475,0.0,0.0,Bakool,Xudur,4.1237042,43.8915563
768,2024-11-16 21:00:00+00:00,4.125,43.875,20.1975,0.0,0.0,Bakool,Xudur,4.1237042,43.8915563
769,2024-11-16 22:00:00+00:00,4.125,43.875,20.0475,0.0,0.0,Bakool,Xudur,4.1237042,43.8915563
770,2024-11-16 23:00:00+00:00,4.125,43.875,20.1475,0.0,0.0,Bakool,Xudur,4.1237042,43.8915563
771,2024-11-17 00:00:00+00:00,4.125,43.875,20.1975,0.0,0.0,Bakool,Xudur,4.1237042,43.8915563
772,2024-11-17 01:00:00+00:00,4.125,43.875,19.9475,0.0,0.0,Bakool,Xudur,4.1237042,43.8915563
773,2024-11-17 02:00:00+00:00,4.125,43.875,19.6475,0.0,0.0,Bakool,Xudur,4.1237042,43.8915563
774,2024-11-17 03:00:00+00:00,4.125,43.875,20.0475,0.0,0.0,Bakool,Xudur,4.1237042,43.8915563
775,2024-11-17 04:00:00+00:00,4.125,43.875,21.6475,0.0,0.0,Bakool,Xudur,4.1237042,43.8915563
776,2024-11-17 05:00:00+00:00,4.125,43.875,23.8975,0.0,0.0,Bakool,Xudur,4.1237042,43.8915563
777,2024-11-17 06:00:00+00:00,4.125,43.875,26.0475,0.0,0.0,Bakool,Xudur,4.1237042,43.8915563
778,2024-11-17 07:00:00+00:00,4.125,43.875,27.8475,1.0,0.0,Bakool,Xudur,4.1237042,43.8915563
779,2024-11-17 08:00:00+00:00,4.125,43.875,29.4475,3.0,0.0,Bakool,Xudur,4.1237042,43.8915563
780,2024-11-17 09:00:00+00:00,4.125,43.875,30.7475,6.0,0.0,Bakool,Xudur,4.1237042,43.8915563
781,2024-11-17 10:00:00+00:00,4.125,43.875,31.6475,8.0,0.1,Bakool,Xudur,4.1237042,43.8915563
782,2024-11-17 11:00:00+00:00,4.125,43.875,32.2475,9.0,0.1,Bakool,Xudur,4.1237042,43.8915563
783,2024-11-17 12:00:00+00:00,4.125,43.875,32.2975,10.0,0.1,Bakool,Xudur,4.1237042,43.8915563
784,2024-11-17 13:00:00+00:00,4.125,43.875,31.6475,9.0,0.0,Bakool,Xudur,4.1237042,43.8915563
785,2024-11-17 14:00:00+00:00,4.125,43.875,30.4975,8.0,0.0,Bakool,Xudur,4.1237042,43.8915563
786,2024-11-17 15:00:00+00:00,4.125,43.875,29.2475,6.0,0.0,Bakool,Xudur,4.1237042,43.8915563
787,2024-11-17 16:00:00+00:00,4.125,43.875,27.8475,3.0,0.0,Bakool,Xudur,4.1237042,43.8915563
788,2024-11-17 17:00:00+00:00,4.125,43.875,26.2975,1.0,0.0,Bakool,Xudur,4.1237042,43.8915563
789,2024-11-17 18:00:00+00:00,4.125,43.875,25.0475,0.0,0.0,Bakool,Xudur,4.1237042,43.8915563
790,2024-11-17 19:00:00+00:00,4.125,43.875,24.2975,4.0,0.0,Bakool,Xudur,4.1237042,43.8915563
791,2024-11-17 20:00:00+00:00,4.125,43.875,23.7975,3.0,0.0,Bakool,Xudur,4.1237042,43.8915563
792,2024-11-17 21:00:00+00:00,4.125,43.875,23.4475,2.0,0.0,Bakool,Xudur,4.1237042,43.8915563
793,2024-11-17 22:00:00+00:00,4.125,43.875,23.0975,1.0,0.0,Bakool,Xudur,4.1237042,43.8915563
794,2024-11-17 23:00:00+00:00,4.125,43.875,22.8475,0.0,0.0,Bakool,Xudur,4.1237042,43.8915563
795,2024-11-18 00:00:00+00:00,4.125,43.875,22.6975,0.0,0.0,Bakool,Xudur,4.1237042,43.8915563
796,2024-11-18 01:00:00+00:00,4.125,43.875,22.6475,0.0,0.0,Bakool,Xudur,4.1237042,43.8915563
797,2024-11-18 02:00:00+00:00,4.125,43.875,22.7475,0.0,0.0,Bakool,Xudur,4.1237042,43.8915563
798,2024-11-18 03:00:00+00:00,4.125,43.875,23.0975,1.0,0.0,Bakool,Xudur,4.1237042,43.8915563
799,2024-11-18 04:00:00+00:00,4.125,43.875,23.9475,1.0,0.0,Bakool,Xudur,4.1237042,43.8915563
800,2024-11-18 05:00:00+00:00,4.125,43.875,25.0975,2.0,0.0,Bakool,Xudur,4.1237042,43.8915563
801,2024-11-18 06:00:00+00:00,4.125,43.875,25.9475,3.0,0.0,Bakool,Xudur,4.1237042,43.8915563
802,2024-11-18 07:00:00+00:00,4.125,43.875,26.8475,4.0,0.1,Bakool,Xudur,4.1237042,43.8915563
803,2024-11-18 08:00:00+00:00,4.125,43.875,28.3975,5.0,0.1,Bakool,Xudur,4.1237042,43.8915563
804,2024-11-18 09:00:00+00:00,4.125,43.875,29.6475,6.0,0.1,Bakool,Xudur,4.1237042,43.8915563
805,2024-11-18 10:00:00+00:00,4.125,43.875,30.4975,7.0,0.0,Bakool,Xudur,4.1237042,43.8915563
806,2024-11-18 11:00:00+00:00,4.125,43.875,31.0975,7.0,0.0,Bakool,Xudur,4.1237042,43.8915563
807,2024-11-18 12:00:00+00:00,4.125,43.875,31.0475,8.0,0.0,Bakool,Xudur,4.1237042,43.8915563
808,2024-11-18 13:00:00+00:00,4.125,43.875,30.0975,9.0,0.2,Bakool,Xudur,4.1237042,43.8915563
809,2024-11-18 14:00:00+00:00,4.125,43.875,28.4975,9.0,0.2,Bakool,Xudur,4.1237042,43.8915563
810,2024-11-18 15:00:00+00:00,4.125,43.875,27.1475,10.0,0.2,Bakool,Xudur,4.1237042,43.8915563
811,2024-11-18 16:00:00+00:00,4.125,43.875,26.2975,10.0,0.1,Bakool,Xudur,4.1237042,43.8915563
812,2024-11-18 17:00:00+00:00,4.125,43.875,25.6475,11.0,0.1,Bakool,Xudur,4.1237042,43.8915563
813,2024-11-18 18:00:00+00:00,4.125,43.875,25.0475,11.0,0.1,Bakool,Xudur,4.1237042,43.8915563
814,2024-11-18 19:00:00+00:00,4.125,43.875,24.4475,12.0,0.0,Bakool,Xudur,4.1237042,43.8915563
815,2024-11-18 20:00:00+00:00,4.125,43.875,23.9475,12.0,0.0,Bakool,Xudur,4.1237042,43.8915563
816,2024-11-18 21:00:00+00:00,4.125,43.875,23.4975,13.0,0.0,Bakool,Xudur,4.1237042,43.8915563
817,2024-11-18 22:00:00+00:00,4.125,43.875,23.1975,13.0,0.0,Bakool,Xudur,4.1237042,43.8915563
818,2024-11-18 23:00:00+00:00,4.125,43.875,23.0475,13.0,0.0,Bakool,Xudur,4.1237042,43.8915563
819,2024-11-19 00:00:00+00:00,4.125,43.875,22.8975,13.0,0.0,Bakool,Xudur,4.1237042,43.8915563
820,2024-11-19 01:00:00+00:00,4.125,43.875,22.6975,13.0,0.0,Bakool,Xudur,4.1237042,43.8915563
821,2024-11-19 02:00:00+00:00,4.125,43.875,22.4975,13.0,0.0,Bakool,Xudur,4.1237042,43.8915563
822,2024-11-19 03:00:00+00:00,4.125,43.875,22.7475,12.0,0.0,Bakool,Xudur,4.1237042,43.8915563
823,2024-11-19 04:00:00+00:00,4.125,43.875,23.5975,12.0,0.0,Bakool,Xudur,4.1237042,43.8915563
824,2024-11-19 05:00:00+00:00,4.125,43.875,24.8475,12.0,0.0,Bakool,Xudur,4.1237042,43.8915563
825,2024-11-19 06:00:00+00:00,4.125,43.875,26.2475,11.0,0.0,Bakool,Xudur,4.1237042,43.8915563
826,2024-11-19 07:00:00+00:00,4.125,43.875,27.7975,10.0,0.0,Bakool,Xudur,4.1237042,43.8915563
827,2024-11-19 08:00:00+00:00,4.125,43.875,29.4475,10.0,0.0,Bakool,Xudur,4.1237042,43.8915563
828,2024-11-19 09:00:00+00:00,4.125,43.875,30.7975,9.0,0.0,Bakool,Xudur,4.1237042,43.8915563
829,2024-11-19 10:00:00+00:00,4.125,43.875,31.7975,9.0,0.0,Bakool,Xudur,4.1237042,43.8915563
830,2024-11-19 11:00:00+00:00,4.125,43.875,32.4975,8.0,0.0,Bakool,Xudur,4.1237042,43.8915563
831,2024-11-19 12:00:00+00:00,4.125,43.875,32.5975,8.0,0.0,Bakool,Xudur,4.1237042,43.8915563
832,2024-11-19 13:00:00+00:00,4.125,43.875,31.8975,8.0,0.0,Bakool,Xudur,4.1237042,43.8915563
833,2024-11-19 14:00:00+00:00,4.125,43.875,30.6975,7.0,0.0,Bakool,Xudur,4.1237042,43.8915563
834,2024-11-19 15:00:00+00:00,4.125,43.875,29.3475,7.0,0.0,Bakool,Xudur,4.1237042,43.8915563
835,2024-11-19 16:00:00+00:00,4.125,43.875,27.9475,7.0,0.0,Bakool,Xudur,4.1237042,43.8915563
836,2024-11-19 17:00:00+00:00,4.125,43.875,26.4975,6.0,0.0,Bakool,Xudur,4.1237042,43.8915563
837,2024-11-19 18:00:00+00:00,4.125,43.875,25.3475,6.0,0.0,Bakool,Xudur,4.1237042,43.8915563
838,2024-11-19 19:00:00+00:00,4.125,43.875,24.7475,6.0,0.0,Bakool,Xudur,4.1237042,43.8915563
839,2024-11-19 20:00:00+00:00,4.125,43.875,24.4475,6.0,0.0,Bakool,Xudur,4.1237042,43.8915563
840,2024-11-12 21:00:00+00:00,3.25,43.625,23.2545,55.0,0.6,Bay,Baydhaba,3.26636,43.63929
841,2024-11-12 22:00:00+00:00,3.25,43.625,22.9545,33.0,0.2,Bay,Baydhaba,3.26636,43.63929
842,2024-11-12 23:00:00+00:00,3.25,43.625,22.7045,28.0,0.0,Bay,Baydhaba,3.26636,43.63929
843,2024-11-13 00:00:00+00:00,3.25,43.625,22.3545,15.0,0.0,Bay,Baydhaba,3.26636,43.63929
844,2024-11-13 01:00:00+00:00,3.25,43.625,22.3045,5.0,0.0,Bay,Baydhaba,3.26636,43.63929
845,2024-11-13 02:00:00+00:00,3.25,43.625,22.1045,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
846,2024-11-13 03:00:00+00:00,3.25,43.625,21.8045,3.0,0.0,Bay,Baydhaba,3.26636,43.63929
847,2024-11-13 04:00:00+00:00,3.25,43.625,22.1045,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
848,2024-11-13 05:00:00+00:00,3.25,43.625,22.8045,5.0,0.0,Bay,Baydhaba,3.26636,43.63929
849,2024-11-13 06:00:00+00:00,3.25,43.625,23.404501,5.0,0.0,Bay,Baydhaba,3.26636,43.63929
850,2024-11-13 07:00:00+00:00,3.25,43.625,25.154501,25.0,0.0,Bay,Baydhaba,3.26636,43.63929
851,2024-11-13 08:00:00+00:00,3.25,43.625,26.3545,58.0,0.2,Bay,Baydhaba,3.26636,43.63929
852,2024-11-13 09:00:00+00:00,3.25,43.625,27.5045,75.0,0.1,Bay,Baydhaba,3.26636,43.63929
853,2024-11-13 10:00:00+00:00,3.25,43.625,28.1045,85.0,0.1,Bay,Baydhaba,3.26636,43.63929
854,2024-11-13 11:00:00+00:00,3.25,43.625,28.404501,80.0,0.1,Bay,Baydhaba,3.26636,43.63929
855,2024-11-13 12:00:00+00:00,3.25,43.625,28.5045,90.0,0.1,Bay,Baydhaba,3.26636,43.63929
856,2024-11-13 13:00:00+00:00,3.25,43.625,27.4545,93.0,0.4,Bay,Baydhaba,3.26636,43.63929
857,2024-11-13 14:00:00+00:00,3.25,43.625,26.3045,85.0,5.9,Bay,Baydhaba,3.26636,43.63929
858,2024-11-13 15:00:00+00:00,3.25,43.625,25.5045,83.0,5.4,Bay,Baydhaba,3.26636,43.63929
859,2024-11-13 16:00:00+00:00,3.25,43.625,24.5045,45.0,3.1,Bay,Baydhaba,3.26636,43.63929
860,2024-11-13 17:00:00+00:00,3.25,43.625,24.154501,18.0,1.0,Bay,Baydhaba,3.26636,43.63929
861,2024-11-13 18:00:00+00:00,3.25,43.625,24.0045,15.0,0.0,Bay,Baydhaba,3.26636,43.63929
862,2024-11-13 19:00:00+00:00,3.25,43.625,23.8045,5.0,0.0,Bay,Baydhaba,3.26636,43.63929
863,2024-11-13 20:00:00+00:00,3.25,43.625,23.5545,5.0,0.0,Bay,Baydhaba,3.26636,43.63929
864,2024-11-13 21:00:00+00:00,3.25,43.625,23.2545,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
865,2024-11-13 22:00:00+00:00,3.25,43.625,23.0045,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
866,2024-11-13 23:00:00+00:00,3.25,43.625,22.7045,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
867,2024-11-14 00:00:00+00:00,3.25,43.625,22.5545,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
868,2024-11-14 01:00:00+00:00,3.25,43.625,22.654501,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
869,2024-11-14 02:00:00+00:00,3.25,43.625,22.7545,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
870,2024-11-14 03:00:00+00:00,3.25,43.625,22.7045,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
871,2024-11-14 04:00:00+00:00,3.25,43.625,23.0545,3.0,0.0,Bay,Baydhaba,3.26636,43.63929
872,2024-11-14 05:00:00+00:00,3.25,43.625,23.9545,3.0,0.0,Bay,Baydhaba,3.26636,43.63929
873,2024-11-14 06:00:00+00:00,3.25,43.625,25.0545,20.0,0.1,Bay,Baydhaba,3.26636,43.63929
874,2024-11-14 07:00:00+00:00,3.25,43.625,26.3045,30.0,0.1,Bay,Baydhaba,3.26636,43.63929
875,2024-11-14 08:00:00+00:00,3.25,43.625,27.5045,50.0,0.1,Bay,Baydhaba,3.26636,43.63929
876,2024-11-14 09:00:00+00:00,3.25,43.625,28.5045,40.0,0.0,Bay,Baydhaba,3.26636,43.63929
877,2024-11-14 10:00:00+00:00,3.25,43.625,29.2045,35.0,0.0,Bay,Baydhaba,3.26636,43.63929
878,2024-11-14 11:00:00+00:00,3.25,43.625,29.0545,38.0,0.0,Bay,Baydhaba,3.26636,43.63929
879,2024-11-14 12:00:00+00:00,3.25,43.625,28.7045,43.0,0.0,Bay,Baydhaba,3.26636,43.63929
880,2024-11-14 13:00:00+00:00,3.25,43.625,28.4545,53.0,0.0,Bay,Baydhaba,3.26636,43.63929
881,2024-11-14 14:00:00+00:00,3.25,43.625,27.2545,50.0,0.2,Bay,Baydhaba,3.26636,43.63929
882,2024-11-14 15:00:00+00:00,3.25,43.625,25.7545,40.0,0.3,Bay,Baydhaba,3.26636,43.63929
883,2024-11-14 16:00:00+00:00,3.25,43.625,24.5045,25.0,0.0,Bay,Baydhaba,3.26636,43.63929
884,2024-11-14 17:00:00+00:00,3.25,43.625,23.6045,33.0,0.2,Bay,Baydhaba,3.26636,43.63929
885,2024-11-14 18:00:00+00:00,3.25,43.625,23.4545,13.0,0.0,Bay,Baydhaba,3.26636,43.63929
886,2024-11-14 19:00:00+00:00,3.25,43.625,23.2545,3.0,0.0,Bay,Baydhaba,3.26636,43.63929
887,2024-11-14 20:00:00+00:00,3.25,43.625,22.8545,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
888,2024-11-14 21:00:00+00:00,3.25,43.625,22.8045,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
889,2024-11-14 22:00:00+00:00,3.25,43.625,22.8045,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
890,2024-11-14 23:00:00+00:00,3.25,43.625,22.7045,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
891,2024-11-15 00:00:00+00:00,3.25,43.625,22.5045,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
892,2024-11-15 01:00:00+00:00,3.25,43.625,22.5045,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
893,2024-11-15 02:00:00+00:00,3.25,43.625,22.404501,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
894,2024-11-15 03:00:00+00:00,3.25,43.625,22.2045,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
895,2024-11-15 04:00:00+00:00,3.25,43.625,22.7545,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
896,2024-11-15 05:00:00+00:00,3.25,43.625,23.8545,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
897,2024-11-15 06:00:00+00:00,3.25,43.625,24.904501,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
898,2024-11-15 07:00:00+00:00,3.25,43.625,26.7045,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
899,2024-11-15 08:00:00+00:00,3.25,43.625,28.5545,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
900,2024-11-15 09:00:00+00:00,3.25,43.625,29.2545,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
901,2024-11-15 10:00:00+00:00,3.25,43.625,29.654501,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
902,2024-11-15 11:00:00+00:00,3.25,43.625,29.9545,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
903,2024-11-15 12:00:00+00:00,3.25,43.625,30.3545,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
904,2024-11-15 13:00:00+00:00,3.25,43.625,30.0045,1.0,0.0,Bay,Baydhaba,3.26636,43.63929
905,2024-11-15 14:00:00+00:00,3.25,43.625,29.2045,2.0,0.0,Bay,Baydhaba,3.26636,43.63929
906,2024-11-15 15:00:00+00:00,3.25,43.625,27.5045,3.0,0.0,Bay,Baydhaba,3.26636,43.63929
907,2024-11-15 16:00:00+00:00,3.25,43.625,26.1045,2.0,0.0,Bay,Baydhaba,3.26636,43.63929
908,2024-11-15 17:00:00+00:00,3.25,43.625,25.0545,1.0,0.0,Bay,Baydhaba,3.26636,43.63929
909,2024-11-15 18:00:00+00:00,3.25,43.625,24.2045,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
910,2024-11-15 19:00:00+00:00,3.25,43.625,23.6045,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
911,2024-11-15 20:00:00+00:00,3.25,43.625,23.3545,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
912,2024-11-15 21:00:00+00:00,3.25,43.625,23.4545,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
913,2024-11-15 22:00:00+00:00,3.25,43.625,22.2045,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
914,2024-11-15 23:00:00+00:00,3.25,43.625,21.7045,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
915,2024-11-16 00:00:00+00:00,3.25,43.625,21.654501,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
916,2024-11-16 01:00:00+00:00,3.25,43.625,21.7545,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
917,2024-11-16 02:00:00+00:00,3.25,43.625,21.6045,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
918,2024-11-16 03:00:00+00:00,3.25,43.625,21.4545,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
919,2024-11-16 04:00:00+00:00,3.25,43.625,21.7545,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
920,2024-11-16 05:00:00+00:00,3.25,43.625,22.404501,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
921,2024-11-16 06:00:00+00:00,3.25,43.625,24.154501,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
922,2024-11-16 07:00:00+00:00,3.25,43.625,26.154501,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
923,2024-11-16 08:00:00+00:00,3.25,43.625,27.654501,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
924,2024-11-16 09:00:00+00:00,3.25,43.625,29.1045,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
925,2024-11-16 10:00:00+00:00,3.25,43.625,30.154501,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
926,2024-11-16 11:00:00+00:00,3.25,43.625,30.7545,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
927,2024-11-16 12:00:00+00:00,3.25,43.625,31.0545,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
928,2024-11-16 13:00:00+00:00,3.25,43.625,30.5045,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
929,2024-11-16 14:00:00+00:00,3.25,43.625,29.404501,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
930,2024-11-16 15:00:00+00:00,3.25,43.625,28.154501,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
931,2024-11-16 16:00:00+00:00,3.25,43.625,26.654501,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
932,2024-11-16 17:00:00+00:00,3.25,43.625,25.0045,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
933,2024-11-16 18:00:00+00:00,3.25,43.625,23.7545,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
934,2024-11-16 19:00:00+00:00,3.25,43.625,23.3545,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
935,2024-11-16 20:00:00+00:00,3.25,43.625,23.4545,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
936,2024-11-16 21:00:00+00:00,3.25,43.625,23.3045,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
937,2024-11-16 22:00:00+00:00,3.25,43.625,22.6045,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
938,2024-11-16 23:00:00+00:00,3.25,43.625,21.7045,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
939,2024-11-17 00:00:00+00:00,3.25,43.625,21.0545,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
940,2024-11-17 01:00:00+00:00,3.25,43.625,20.654501,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
941,2024-11-17 02:00:00+00:00,3.25,43.625,20.5045,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
942,2024-11-17 03:00:00+00:00,3.25,43.625,20.8545,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
943,2024-11-17 04:00:00+00:00,3.25,43.625,22.0545,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
944,2024-11-17 05:00:00+00:00,3.25,43.625,23.7545,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
945,2024-11-17 06:00:00+00:00,3.25,43.625,25.4545,0.0,0.0,Bay,Baydhaba,3.26636,43.63929
946,2024-11-17 07:00:00+00:00,3.25,43.625,26.9545,2.0,0.1,Bay,Baydhaba,3.26636,43.63929
947,2024-11-17 08:00:00+00:00,3.25,43.625,28.404501,6.0,0.1,Bay,Baydhaba,3.26636,43.63929
948,2024-11-17 09:00:00+00:00,3.25,43.625,29.6045,10.0,0.1,Bay,Baydhaba,3.26636,43.63929
949,2024-11-17 10:00:00+00:00,3.25,43.625,30.6045,13.0,0.0,Bay,Baydhaba,3.26636,43.63929
950,2024-11-17 11:00:00+00:00,3.25,43.625,31.3045,16.0,0.0,Bay,Baydhaba,3.26636,43.63929
951,2024-11-17 12:00:00+00:00,3.25,43.625,31.5045,18.0,0.0,Bay,Baydhaba,3.26636,43.63929
952,2024-11-17 13:00:00+00:00,3.25,43.625,30.8545,18.0,0.0,Bay,Baydhaba,3.26636,43.63929
953,2024-11-17 14:00:00+00:00,3.25,43.625,29.7045,17.0,0.0,Bay,Baydhaba,3.26636,43.63929
954,2024-11-17 15:00:00+00:00,3.25,43.625,28.5045,14.0,0.0,Bay,Baydhaba,3.26636,43.63929
955,2024-11-17 16:00:00+00:00,3.25,43.625,27.4545,12.0,0.0,Bay,Baydhaba,3.26636,43.63929
956,2024-11-17 17:00:00+00:00,3.25,43.625,26.404501,10.0,0.0,Bay,Baydhaba,3.26636,43.63929
957,2024-11-17 18:00:00+00:00,3.25,43.625,25.404501,8.0,0.0,Bay,Baydhaba,3.26636,43.63929
958,2024-11-17 19:00:00+00:00,3.25,43.625,24.4545,10.0,0.0,Bay,Baydhaba,3.26636,43.63929
959,2024-11-17 20:00:00+00:00,3.25,43.625,23.5545,8.0,0.0,Bay,Baydhaba,3.26636,43.63929
960,2024-11-17 21:00:00+00:00,3.25,43.625,22.9545,6.0,0.0,Bay,Baydhaba,3.26636,43.63929
961,2024-11-17 22:00:00+00:00,3.25,43.625,22.8045,5.0,0.0,Bay,Baydhaba,3.26636,43.63929
962,2024-11-17 23:00:00+00:00,3.25,43.625,22.904501,4.0,0.0,Bay,Baydhaba,3.26636,43.63929
963,2024-11-18 00:00:00+00:00,3.25,43.625,23.0045,3.0,0.0,Bay,Baydhaba,3.26636,43.63929
964,2024-11-18 01:00:00+00:00,3.25,43.625,22.8045,3.0,0.0,Bay,Baydhaba,3.26636,43.63929
965,2024-11-18 02:00:00+00:00,3.25,43.625,22.6045,3.0,0.0,Bay,Baydhaba,3.26636,43.63929
966,2024-11-18 03:00:00+00:00,3.25,43.625,22.8545,3.0,0.0,Bay,Baydhaba,3.26636,43.63929
967,2024-11-18 04:00:00+00:00,3.25,43.625,23.9545,3.0,0.1,Bay,Baydhaba,3.26636,43.63929
968,2024-11-18 05:00:00+00:00,3.25,43.625,25.5045,3.0,0.1,Bay,Baydhaba,3.26636,43.63929
969,2024-11-18 06:00:00+00:00,3.25,43.625,26.6045,4.0,0.1,Bay,Baydhaba,3.26636,43.63929
970,2024-11-18 07:00:00+00:00,3.25,43.625,26.8045,4.0,0.1,Bay,Baydhaba,3.26636,43.63929
971,2024-11-18 08:00:00+00:00,3.25,43.625,27.9545,5.0,0.1,Bay,Baydhaba,3.26636,43.63929
972,2024-11-18 09:00:00+00:00,3.25,43.625,28.8545,6.0,0.1,Bay,Baydhaba,3.26636,43.63929
973,2024-11-18 10:00:00+00:00,3.25,43.625,29.5545,6.0,0.0,Bay,Baydhaba,3.26636,43.63929
974,2024-11-18 11:00:00+00:00,3.25,43.625,30.0045,7.0,0.0,Bay,Baydhaba,3.26636,43.63929
975,2024-11-18 12:00:00+00:00,3.25,43.625,29.904501,8.0,0.0,Bay,Baydhaba,3.26636,43.63929
976,2024-11-18 13:00:00+00:00,3.25,43.625,28.8045,9.0,2.8,Bay,Baydhaba,3.26636,43.63929
977,2024-11-18 14:00:00+00:00,3.25,43.625,27.154501,10.0,2.8,Bay,Baydhaba,3.26636,43.63929
978,2024-11-18 15:00:00+00:00,3.25,43.625,25.7545,12.0,2.8,Bay,Baydhaba,3.26636,43.63929
979,2024-11-18 16:00:00+00:00,3.25,43.625,25.0045,13.0,0.2,Bay,Baydhaba,3.26636,43.63929
980,2024-11-18 17:00:00+00:00,3.25,43.625,24.6045,15.0,0.2,Bay,Baydhaba,3.26636,43.63929
981,2024-11-18 18:00:00+00:00,3.25,43.625,24.2045,16.0,0.2,Bay,Baydhaba,3.26636,43.63929
982,2024-11-18 19:00:00+00:00,3.25,43.625,23.7545,18.0,0.0,Bay,Baydhaba,3.26636,43.63929
983,2024-11-18 20:00:00+00:00,3.25,43.625,23.404501,19.0,0.0,Bay,Baydhaba,3.26636,43.63929
984,2024-11-18 21:00:00+00:00,3.25,43.625,23.1045,21.0,0.0,Bay,Baydhaba,3.26636,43.63929
985,2024-11-18 22:00:00+00:00,3.25,43.625,22.9545,22.0,0.0,Bay,Baydhaba,3.26636,43.63929
986,2024-11-18 23:00:00+00:00,3.25,43.625,22.9545,23.0,0.0,Bay,Baydhaba,3.26636,43.63929
987,2024-11-19 00:00:00+00:00,3.25,43.625,22.8545,23.0,0.0,Bay,Baydhaba,3.26636,43.63929
988,2024-11-19 01:00:00+00:00,3.25,43.625,22.5045,23.0,0.0,Bay,Baydhaba,3.26636,43.63929
989,2024-11-19 02:00:00+00:00,3.25,43.625,22.0545,23.0,0.0,Bay,Baydhaba,3.26636,43.63929
990,2024-11-19 03:00:00+00:00,3.25,43.625,22.154501,22.0,0.0,Bay,Baydhaba,3.26636,43.63929
991,2024-11-19 04:00:00+00:00,3.25,43.625,23.154501,21.0,0.0,Bay,Baydhaba,3.26636,43.63929
992,2024-11-19 05:00:00+00:00,3.25,43.625,24.654501,20.0,0.0,Bay,Baydhaba,3.26636,43.63929
