,date,station_id,station_name,station_latitude,station_longitude,forecast_latitude,forecast_longitude,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,precipitation_hours
0,2021-11-13 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,34.552,25.002,0.6,0.6,5.0
1,2021-11-14 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,35.752,24.552,0.0,0.0,0.0
2,2021-11-15 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,36.052,24.602,0.0,0.0,0.0
3,2021-11-16 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,35.802,24.702,0.1,0.1,1.0
4,2021-11-17 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,35.702,25.102,0.0,0.0,0.0
5,2021-11-18 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,35.752,24.402,0.0,0.0,0.0
6,2021-11-19 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,36.552,24.652,0.0,0.0,0.0
7,2021-11-20 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,36.802,24.802,0.0,0.0,0.0
8,2021-11-21 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,36.202,24.202,0.0,0.0,0.0
9,2021-11-22 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,35.702,24.402,0.1,0.1,1.0
10,2021-11-23 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,36.952,23.902,0.0,0.0,0.0
11,2021-11-24 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,37.552,24.102,0.0,0.0,0.0
12,2021-11-25 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,34.552,25.202,6.8999996,6.8999996,10.0
13,2021-11-26 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,29.902,24.502,19.900002,19.900002,14.0
14,2021-11-27 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,31.102,23.552,4.7,4.7,4.0
15,2021-11-28 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,30.552,23.502,5.5,5.5,6.0
16,2021-11-29 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,34.052,22.702,0.3,0.3,2.0
17,2021-11-30 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,34.151997,22.252,0.0,0.0,0.0
18,2021-12-01 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,34.252,22.902,0.1,0.1,1.0
19,2021-12-02 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,34.651997,23.502,0.0,0.0,0.0
20,2021-12-03 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,34.601997,23.052,0.1,0.1,1.0
21,2021-12-04 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,35.552,23.402,0.0,0.0,0.0
22,2021-12-05 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,35.702,22.902,0.0,0.0,0.0
23,2021-12-06 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,35.452,23.902,0.0,0.0,0.0
24,2021-12-07 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,35.552,24.552,0.0,0.0,0.0
25,2021-12-08 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,36.952,24.902,0.1,0.1,1.0
26,2021-12-09 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,36.752,23.502,0.0,0.0,0.0
27,2021-12-10 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,37.752,23.402,0.0,0.0,0.0
28,2021-12-11 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,38.252,24.002,0.0,0.0,0.0
29,2021-12-12 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,37.952,25.752,0.0,0.0,0.0
30,2021-12-13 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,37.002,25.302,0.0,0.0,0.0
31,2021-12-14 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,36.052,25.452,0.0,0.0,0.0
32,2021-12-15 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,38.202,24.752,0.0,0.0,0.0
33,2021-12-16 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,36.702,24.452,8.5,8.5,8.0
34,2021-12-17 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,37.351997,24.252,3.5,3.5,5.0
35,2021-12-18 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,35.401997,25.202,0.1,0.1,1.0
36,2021-12-19 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,34.802,24.552,6.3999996,6.3999996,7.0
37,2021-12-20 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,34.851997,23.952,0.0,0.0,0.0
38,2021-12-21 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,35.351997,23.152,0.0,0.0,0.0
39,2021-12-22 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,35.901997,22.752,0.1,0.1,1.0
40,2021-12-23 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,35.002,24.252,0.3,0.3,2.0
41,2021-12-24 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,36.002,24.002,0.0,0.0,0.0
42,2021-12-25 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,36.651997,23.702,0.0,0.0,0.0
43,2021-12-26 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,36.252,23.252,0.2,0.2,2.0
44,2021-12-27 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,37.702,23.902,0.0,0.0,0.0
45,2021-12-28 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,37.851997,22.652,0.0,0.0,0.0
46,2021-12-29 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,38.351997,23.252,0.0,0.0,0.0
47,2021-12-30 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,38.052,23.452,0.0,0.0,0.0
48,2021-12-31 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,38.601997,23.752,0.0,0.0,0.0
49,2022-01-01 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,37.252,22.952,0.0,0.0,0.0
50,2022-01-02 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,37.351997,23.902,0.0,0.0,0.0
51,2022-01-03 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,38.202,24.802,0.0,0.0,0.0
52,2022-01-04 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,38.052,25.502,0.5,0.5,1.0
53,2022-01-05 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,38.802,25.852,0.0,0.0,0.0
54,2022-01-06 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,38.452,24.952,0.0,0.0,0.0
55,2022-01-07 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,38.452,24.952,0.0,0.0,0.0
56,2022-01-08 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,37.802,25.002,0.0,0.0,0.0
57,2022-01-09 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,38.302,24.702,0.0,0.0,0.0
58,2022-01-10 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,37.452,23.802,0.0,0.0,0.0
59,2022-01-11 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,38.351997,23.752,0.0,0.0,0.0
60,2022-01-12 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,38.502,23.452,0.0,0.0,0.0
61,2022-01-13 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,38.401997,23.952,0.0,0.0,0.0
62,2022-01-14 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,38.851997,24.052,0.0,0.0,0.0
63,2022-01-15 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,37.601997,24.902,0.0,0.0,0.0
64,2022-01-16 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,38.302,25.302,0.0,0.0,0.0
65,2022-01-17 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,35.351997,25.502,0.0,0.0,0.0
66,2022-01-18 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,37.101997,25.252,0.0,0.0,0.0
67,2022-01-19 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,38.802,24.652,0.0,0.0,0.0
68,2022-01-20 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,38.601997,25.052,0.0,0.0,0.0
69,2022-01-21 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,37.452,23.952,0.0,0.0,0.0
70,2022-01-22 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,38.901997,24.702,0.0,0.0,0.0
71,2022-01-23 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,39.752,24.502,0.0,0.0,0.0
72,2022-01-24 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,38.552,24.502,0.0,0.0,0.0
73,2022-01-25 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,37.601997,23.802,0.0,0.0,0.0
74,2022-01-26 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,37.901997,23.602,0.0,0.0,0.0
75,2022-01-27 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,37.101997,23.352,0.0,0.0,0.0
76,2022-01-28 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,38.151997,24.152,0.0,0.0,0.0
77,2022-01-29 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,38.002,23.502,0.0,0.0,0.0
78,2022-01-30 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,37.752,23.552,0.0,0.0,0.0
79,2022-01-31 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,38.202,24.352,0.0,0.0,0.0
80,2022-02-01 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,39.052,25.652,0.0,0.0,0.0
81,2022-02-02 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,39.002,25.452,0.0,0.0,0.0
82,2022-02-03 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,39.552,24.702,0.0,0.0,0.0
83,2022-02-04 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,39.601997,24.402,0.0,0.0,0.0
84,2022-02-05 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,38.401997,24.802,0.0,0.0,0.0
85,2022-02-06 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,39.401997,24.052,0.0,0.0,0.0
86,2022-02-07 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,39.202,24.002,0.0,0.0,0.0
87,2022-02-08 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,39.851997,23.302,0.0,0.0,0.0
88,2022-02-09 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,39.302,24.402,0.0,0.0,0.0
89,2022-02-10 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,39.002,24.352,0.0,0.0,0.0
90,2022-02-11 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,37.752,23.052,0.0,0.0,0.0
91,2022-02-12 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,38.151997,24.002,0.0,0.0,0.0
92,2022-02-13 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,38.851997,23.902,0.0,0.0,0.0
93,2022-02-14 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,37.502,24.252,0.0,0.0,0.0
94,2022-02-15 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,38.252,23.952,0.0,0.0,0.0
95,2022-02-16 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,37.901997,24.402,0.0,0.0,0.0
96,2022-02-17 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,37.651997,24.702,0.0,0.0,0.0
97,2022-02-18 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,39.101997,25.602,0.0,0.0,0.0
98,2022-02-19 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,39.052,25.152,0.0,0.0,0.0
99,2022-02-20 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,39.252,25.102,0.0,0.0,0.0
100,2022-02-21 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,40.101997,24.452,0.0,0.0,0.0
101,2022-02-22 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,38.401997,26.152,0.0,0.0,0.0
102,2022-02-23 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,38.452,26.202,0.0,0.0,0.0
103,2022-02-24 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,39.052,25.152,0.0,0.0,0.0
104,2022-02-25 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,38.452,25.602,0.0,0.0,0.0
105,2022-02-26 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,39.351997,24.802,0.0,0.0,0.0
106,2022-02-27 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,37.552,24.952,0.0,0.0,0.0
107,2022-02-28 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,39.452,25.352,0.0,0.0,0.0
108,2022-03-01 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,38.851997,24.402,0.0,0.0,0.0
109,2022-03-02 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,40.101997,25.802,0.0,0.0,0.0
110,2022-03-03 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,39.952,24.152,0.0,0.0,0.0
111,2022-03-04 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,39.502,24.102,0.0,0.0,0.0
112,2022-03-05 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,39.702,24.502,0.0,0.0,0.0
113,2022-03-06 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,38.651997,24.702,0.0,0.0,0.0
114,2022-03-07 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,37.601997,25.002,0.0,0.0,0.0
115,2022-03-08 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,38.901997,25.052,0.0,0.0,0.0
116,2022-03-09 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,39.702,24.952,0.0,0.0,0.0
117,2022-03-10 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,39.851997,25.102,0.0,0.0,0.0
118,2022-03-11 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,38.601997,24.902,0.0,0.0,0.0
119,2022-03-12 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,39.302,24.952,0.0,0.0,0.0
120,2022-03-13 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,39.901997,25.102,0.0,0.0,0.0
121,2022-03-14 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,40.101997,25.852,0.0,0.0,0.0
122,2022-03-15 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,39.752,25.352,0.0,0.0,0.0
123,2022-03-16 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,40.151997,25.402,0.0,0.0,0.0
124,2022-03-17 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,38.101997,25.602,0.0,0.0,0.0
125,2022-03-18 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,39.252,25.452,0.0,0.0,0.0
126,2022-03-19 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,39.802,25.402,0.0,0.0,0.0
127,2022-03-20 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,38.601997,25.602,0.0,0.0,0.0
128,2022-03-21 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,39.101997,25.202,0.0,0.0,0.0
129,2022-03-22 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,38.302,25.602,0.0,0.0,0.0
130,2022-03-23 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,38.252,26.252,0.0,0.0,0.0
131,2022-03-24 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,37.552,26.952,0.0,0.0,0.0
132,2022-03-25 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,36.202,26.952,0.1,0.1,1.0
133,2022-03-26 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,37.552,25.552,0.0,0.0,0.0
134,2022-03-27 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,39.202,25.802,0.0,0.0,0.0
135,2022-03-28 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,38.151997,25.202,0.0,0.0,0.0
136,2022-03-29 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,38.851997,26.102,0.0,0.0,0.0
137,2022-03-30 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,38.002,26.252,0.2,0.2,2.0
138,2022-03-31 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,36.952,25.902,2.3,2.3,5.0
139,2022-04-01 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,38.601997,25.902,0.0,0.0,0.0
140,2022-04-02 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,38.351997,26.252,0.0,0.0,0.0
141,2022-04-03 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,39.252,25.552,0.0,0.0,0.0
142,2022-04-04 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,39.401997,25.852,0.0,0.0,0.0
143,2022-04-05 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,39.502,25.852,0.0,0.0,0.0
144,2022-04-06 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,39.351997,26.402,0.0,0.0,0.0
145,2022-04-07 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,38.851997,26.452,0.0,0.0,0.0
146,2022-04-08 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,37.752,27.002,0.0,0.0,0.0
147,2022-04-09 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,37.752,26.552,0.0,0.0,0.0
148,2022-04-10 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,37.601997,26.952,0.0,0.0,0.0
149,2022-04-11 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,37.052,27.302,0.1,0.1,1.0
150,2022-04-12 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,38.052,26.952,1.6999999,1.6999999,2.0
151,2022-04-13 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,37.252,27.502,1.3000001,1.3000001,4.0
152,2022-04-14 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,36.901997,26.602,0.6,0.6,5.0
153,2022-04-15 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,37.601997,25.902,0.0,0.0,0.0
154,2022-04-16 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,38.401997,27.052,0.0,0.0,0.0
155,2022-04-17 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,36.752,26.902,0.0,0.0,0.0
156,2022-04-18 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,37.202,26.602,0.3,0.3,2.0
157,2022-04-19 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,34.851997,24.502,11.4,11.4,10.0
158,2022-04-20 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,34.552,24.202,0.70000005,0.70000005,4.0
159,2022-04-21 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,34.151997,25.752,0.0,0.0,0.0
160,2022-04-22 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,36.702,25.152,0.0,0.0,0.0
161,2022-04-23 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,37.002,25.952,0.4,0.4,2.0
162,2022-04-24 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,36.802,25.802,0.0,0.0,0.0
163,2022-04-25 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,36.202,26.152,0.0,0.0,0.0
164,2022-04-26 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,32.901997,25.652,7.299999,7.299999,7.0
165,2022-04-27 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,34.252,24.852,8.3,8.3,13.0
166,2022-04-28 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,33.401997,23.902,0.9000001,0.9000001,6.0
167,2022-04-29 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,33.601997,24.252,1.9000001,1.9000001,5.0
168,2022-04-30 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,31.202,23.752,24.000004,24.000004,12.0
169,2022-05-01 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,31.202,23.952,7.2999997,7.2999997,9.0
170,2022-05-02 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,30.902,23.652,3.2,3.2,8.0
171,2022-05-03 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,31.402,23.552,9.4,9.4,11.0
172,2022-05-04 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,31.102,23.152,3.4999998,3.4999998,10.0
173,2022-05-05 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,32.601997,23.202,0.6,0.6,5.0
174,2022-05-06 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,32.302,23.902,1.4000001,1.4000001,9.0
175,2022-05-07 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,33.851997,23.202,0.2,0.2,1.0
176,2022-05-08 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,33.302,24.502,0.4,0.4,3.0
177,2022-05-09 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,33.002,23.952,0.0,0.0,0.0
178,2022-05-10 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,33.901997,24.152,0.3,0.3,3.0
179,2022-05-11 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,33.302,24.352,0.8000001,0.8000001,7.0
180,2022-05-12 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,34.502,23.752,0.0,0.0,0.0
181,2022-05-13 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,34.702,23.502,0.1,0.1,1.0
182,2022-05-14 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,33.752,23.752,0.4,0.4,4.0
183,2022-05-15 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,32.401997,24.302,0.8000001,0.8000001,7.0
184,2022-05-16 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,33.302,24.752,0.6,0.6,1.0
185,2022-05-17 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,34.002,23.952,0.6,0.6,6.0
186,2022-05-18 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,34.302,23.402,0.2,0.2,2.0
187,2022-05-19 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,34.802,23.902,0.2,0.2,2.0
188,2022-05-20 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,35.401997,24.552,0.3,0.3,3.0
189,2022-05-21 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,34.952,24.302,0.0,0.0,0.0
190,2022-05-22 21:00:00+00:00,17,Bardheere,2.35,42.2833,2.355008602142334,42.30215835571289,36.151997,24.752,0.0,0.0,0.0
