,date,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,precipitation_hours,precipitation_probability_max,wind_speed_10m_max
0,2024-11-18 21:00:00+00:00,29.108,22.858,4.8,0.0,12.0,75.0,12.261158
1,2024-11-19 21:00:00+00:00,32.708,22.108,0.2,0.0,1.0,10.0,12.10157
2,2024-11-20 21:00:00+00:00,33.158,20.258,0.0,0.0,0.0,5.0,12.768586
3,2024-11-21 21:00:00+00:00,27.908,22.908,11.700003,0.0,23.0,78.0,9.83268
4,2024-11-22 21:00:00+00:00,29.058,21.958,3.5999994,0.0,10.0,58.0,7.5685663
5,2024-11-23 21:00:00+00:00,30.508,20.008,0.0,0.0,0.0,5.0,11.720751
6,2024-11-24 21:00:00+00:00,31.608,21.658,0.0,0.0,0.0,0.0,7.9526596
